image_path,model_name
dataset/002/0190.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
dataset/002/0192.jpg,Opel Astra hatchback aracının arka görünümü.
dataset/002/0193.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka açısından çekilmiş."
dataset/002/0195.jpg,Opel Astra hatchback aracının arka görünümü.
dataset/002/0196.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
dataset/002/0198.jpg,"Bir Opel Astra hatchback fotoğrafı, arka açısından."
dataset/002/0199.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka açısından çekilmiş."
dataset/002/0201.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0202.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0204.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0205.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0207.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka-yan açısından çekilmiş."
dataset/002/0208.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0210.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0211.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0213.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0214.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0216.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0217.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka-yan açısından çekilmiş."
dataset/002/0219.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0220.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0222.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0223.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka-yan açısından çekilmiş."
dataset/002/0225.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0226.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0228.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0229.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0231.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0232.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0234.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0235.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0237.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0238.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0240.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0241.jpg,"Bir Opel Astra hatchback fotoğrafı, arka-yan açısından."
dataset/002/0243.jpg,"Bu bir Opel Astra hatchback, arka-yan perspektifinden."
dataset/002/0244.jpg,"Stüdyo çekimi bir Opel Astra hatchback, arka-yan."
dataset/002/0246.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0247.jpg,Opel Astra hatchback aracının arka-yan görünümü.
dataset/002/0249.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, arka-yan açısından çekilmiş."
dataset/002/0250.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0252.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0253.jpg,"Bir Opel Astra hatchback fotoğrafı, yan açısından."
dataset/002/0255.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0256.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0258.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0259.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0261.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0262.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0264.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0265.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0267.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0268.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0270.jpg,"Bir Opel Astra hatchback fotoğrafı, yan açısından."
dataset/002/0271.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0273.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0274.jpg,"Bu bir Opel Astra hatchback, yan perspektifinden."
dataset/002/0276.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0277.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, yan açısından çekilmiş."
dataset/002/0279.jpg,"Bir Opel Astra hatchback fotoğrafı, yan açısından."
dataset/002/0280.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0282.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0283.jpg,Opel Astra hatchback aracının yan görünümü.
dataset/002/0285.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0286.jpg,"Stüdyo çekimi bir Opel Astra hatchback, yan."
dataset/002/0288.jpg,"Bir Opel Astra hatchback fotoğrafı, yan açısından."
dataset/002/0289.jpg,"Bir Opel Astra hatchback fotoğrafı, yan açısından."
dataset/002/0291.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0292.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0294.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0295.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0297.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0298.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0300.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0301.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0303.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0304.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0306.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0307.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0309.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0310.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0312.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0313.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0315.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0316.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0318.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0319.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0321.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0322.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0324.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0325.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0327.jpg,"Bu bir Opel Astra hatchback, ön-yan perspektifinden."
dataset/002/0328.jpg,Opel Astra hatchback aracının ön-yan görünümü.
dataset/002/0330.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0331.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön-yan."
dataset/002/0333.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0334.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0336.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0337.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön-yan açısından çekilmiş."
dataset/002/0339.jpg,"Bir Opel Astra hatchback fotoğrafı, ön-yan açısından."
dataset/002/0340.jpg,Opel Astra hatchback aracının ön görünümü.
dataset/002/0342.jpg,"Bir Opel Astra hatchback fotoğrafı, ön açısından."
dataset/002/0343.jpg,"Bir Opel Astra hatchback fotoğrafı, ön açısından."
dataset/002/0345.jpg,"Bu bir Opel Astra hatchback, ön perspektifinden."
dataset/002/0346.jpg,"Bir Opel Astra hatchback fotoğrafı, ön açısından."
dataset/002/0348.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön."
dataset/002/0349.jpg,Opel Astra hatchback aracının ön görünümü.
dataset/002/0351.jpg,"Bu bir Opel Astra hatchback, ön perspektifinden."
dataset/002/0352.jpg,"Yüksek çözünürlüklü bir Opel Astra hatchback resmi, ön açısından çekilmiş."
dataset/002/0354.jpg,"Stüdyo çekimi bir Opel Astra hatchback, ön."
dataset/002/0355.jpg,Opel Astra hatchback aracının ön görünümü.
dataset/002/0357.jpg,Opel Astra hatchback aracının ön görünümü.
dataset/002/0358.jpg,"Bu bir Opel Astra hatchback, ön perspektifinden."
dataset/003/0000.jpg,"Bu bir BMW 3 serisi sedan, ön perspektifinden."
dataset/003/0001.jpg,"Bir BMW 3 serisi sedan fotoğrafı, ön açısından."
dataset/003/0003.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön."
dataset/003/0004.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön."
dataset/003/0006.jpg,BMW 3 serisi sedan aracının ön görünümü.
dataset/003/0007.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön."
dataset/003/0009.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, ön açısından çekilmiş."
dataset/003/0010.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön."
dataset/003/0012.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön."
dataset/003/0013.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön."
dataset/003/0015.jpg,BMW 3 serisi sedan aracının ön görünümü.
dataset/003/0016.jpg,"Bir BMW 3 serisi sedan fotoğrafı, ön açısından."
dataset/003/0018.jpg,"Bu bir BMW 3 serisi sedan, ön perspektifinden."
dataset/003/0019.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön."
dataset/003/0021.jpg,"Bu bir BMW 3 serisi sedan, ön-yan perspektifinden."
dataset/003/0022.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, ön-yan açısından çekilmiş."
dataset/003/0024.jpg,"Bu bir BMW 3 serisi sedan, ön-yan perspektifinden."
dataset/003/0025.jpg,"Bu bir BMW 3 serisi sedan, ön-yan perspektifinden."
dataset/003/0027.jpg,"Bir BMW 3 serisi sedan fotoğrafı, ön-yan açısından."
dataset/003/0028.jpg,"Bir BMW 3 serisi sedan fotoğrafı, ön-yan açısından."
dataset/003/0030.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0031.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, ön-yan açısından çekilmiş."
dataset/003/0033.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0034.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, ön-yan açısından çekilmiş."
dataset/003/0036.jpg,"Bu bir BMW 3 serisi sedan, ön-yan perspektifinden."
dataset/003/0037.jpg,BMW 3 serisi sedan aracının ön-yan görünümü.
dataset/003/0039.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, ön-yan açısından çekilmiş."
dataset/003/0040.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, ön-yan açısından çekilmiş."
dataset/003/0042.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0043.jpg,"Bu bir BMW 3 serisi sedan, ön-yan perspektifinden."
dataset/003/0045.jpg,"Bir BMW 3 serisi sedan fotoğrafı, ön-yan açısından."
dataset/003/0046.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0048.jpg,BMW 3 serisi sedan aracının ön-yan görünümü.
dataset/003/0049.jpg,BMW 3 serisi sedan aracının ön-yan görünümü.
dataset/003/0051.jpg,"Bir BMW 3 serisi sedan fotoğrafı, ön-yan açısından."
dataset/003/0052.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0054.jpg,"Bu bir BMW 3 serisi sedan, ön-yan perspektifinden."
dataset/003/0055.jpg,"Bu bir BMW 3 serisi sedan, ön-yan perspektifinden."
dataset/003/0057.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, ön-yan açısından çekilmiş."
dataset/003/0058.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0060.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0061.jpg,"Bir BMW 3 serisi sedan fotoğrafı, ön-yan açısından."
dataset/003/0063.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0064.jpg,"Bir BMW 3 serisi sedan fotoğrafı, ön-yan açısından."
dataset/003/0066.jpg,"Bu bir BMW 3 serisi sedan, ön-yan perspektifinden."
dataset/003/0067.jpg,BMW 3 serisi sedan aracının ön-yan görünümü.
dataset/003/0069.jpg,BMW 3 serisi sedan aracının ön-yan görünümü.
dataset/003/0070.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0072.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, yan açısından çekilmiş."
dataset/003/0073.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0075.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, yan açısından çekilmiş."
dataset/003/0076.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0078.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0079.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0081.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0082.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0084.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0085.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0087.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, yan açısından çekilmiş."
dataset/003/0088.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0090.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0091.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0093.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0094.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0096.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0097.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, yan açısından çekilmiş."
dataset/003/0099.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, yan açısından çekilmiş."
dataset/003/0100.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0102.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0103.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0105.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, yan açısından çekilmiş."
dataset/003/0106.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0108.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0109.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0111.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0112.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0114.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0115.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0117.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0118.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0120.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0121.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0123.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0124.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0126.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0127.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0129.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0130.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0132.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0133.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0135.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0136.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0138.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0139.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0141.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0142.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0144.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0145.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0147.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0148.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0150.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0151.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0153.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0154.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0156.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0157.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0159.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0160.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka."
dataset/003/0162.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka."
dataset/003/0163.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka."
dataset/003/0165.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka açısından."
dataset/003/0166.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka."
dataset/003/0168.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka açısından çekilmiş."
dataset/003/0169.jpg,BMW 3 serisi sedan aracının arka görünümü.
dataset/003/0171.jpg,BMW 3 serisi sedan aracının arka görünümü.
dataset/003/0172.jpg,"Bu bir BMW 3 serisi sedan, arka perspektifinden."
dataset/003/0174.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka açısından."
dataset/003/0175.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka açısından."
dataset/003/0177.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka açısından."
dataset/003/0178.jpg,BMW 3 serisi sedan aracının arka görünümü.
dataset/003/0180.jpg,BMW 3 serisi sedan aracının arka görünümü.
dataset/003/0181.jpg,BMW 3 serisi sedan aracının arka görünümü.
dataset/003/0183.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka açısından çekilmiş."
dataset/003/0184.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka açısından."
dataset/003/0186.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka."
dataset/003/0187.jpg,"Bu bir BMW 3 serisi sedan, arka perspektifinden."
dataset/003/0189.jpg,BMW 3 serisi sedan aracının arka görünümü.
dataset/003/0190.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka açısından."
dataset/003/0192.jpg,BMW 3 serisi sedan aracının arka görünümü.
dataset/003/0193.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka açısından çekilmiş."
dataset/003/0195.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka."
dataset/003/0196.jpg,"Bu bir BMW 3 serisi sedan, arka perspektifinden."
dataset/003/0198.jpg,"Bu bir BMW 3 serisi sedan, arka perspektifinden."
dataset/003/0199.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka açısından çekilmiş."
dataset/003/0201.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0202.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0204.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0205.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0207.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0208.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0210.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0211.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0213.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0214.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0216.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0217.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0219.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0220.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0222.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0223.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0225.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0226.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0228.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0229.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0231.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0232.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0234.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0235.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0237.jpg,BMW 3 serisi sedan aracının arka-yan görünümü.
dataset/003/0238.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0240.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0241.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, arka-yan açısından çekilmiş."
dataset/003/0243.jpg,"Bu bir BMW 3 serisi sedan, arka-yan perspektifinden."
dataset/003/0244.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, arka-yan."
dataset/003/0246.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0247.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0249.jpg,"Bir BMW 3 serisi sedan fotoğrafı, arka-yan açısından."
dataset/003/0250.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0252.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0253.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0255.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0256.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0258.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0259.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0261.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0262.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0264.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, yan açısından çekilmiş."
dataset/003/0265.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0267.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0268.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0270.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0271.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0273.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0274.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0276.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, yan."
dataset/003/0277.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0279.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0280.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0282.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0283.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0285.jpg,BMW 3 serisi sedan aracının yan görünümü.
dataset/003/0286.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0288.jpg,"Bir BMW 3 serisi sedan fotoğrafı, yan açısından."
dataset/003/0289.jpg,"Bu bir BMW 3 serisi sedan, yan perspektifinden."
dataset/003/0291.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0292.jpg,"Stüdyo çekimi bir BMW 3 serisi sedan, ön-yan."
dataset/003/0294.jpg,"Yüksek çözünürlüklü bir BMW 3 serisi sedan resmi, ön-yan açısından çekilmiş."
dataset/003/0295.jpg,BMW 3 serisi sedan aracının ön-yan görünümü.
dataset/003/0297.jpg,BMW 3 serisi sedan aracının ön-yan görünümü.
